Date,SPY,TLT,GLD,XLK
2005-01-04 14:30:00,118.83000183105469,87.80999755859375,42.7400016784668,10.270000457763672
2005-01-05 14:30:00,118.01000213623047,88.27999877929688,42.66999816894531,10.234999656677246
2005-01-06 14:30:00,118.61000061035156,88.33999633789062,42.150001525878906,10.204999923706055
2005-01-07 14:30:00,118.44000244140625,88.54000091552734,41.84000015258789,10.225000381469727
2005-01-10 14:30:00,119.0,88.68000030517578,41.95000076293945,10.225000381469727
2005-01-11 14:30:00,118.18000030517578,89.19999694824219,42.209999084472656,10.125
2005-01-12 14:30:00,118.56999969482422,89.31999969482422,42.599998474121094,10.180000305175781
2005-01-13 14:30:00,117.62000274658203,90.18000030517578,42.599998474121094,10.079999923706055
2005-01-14 14:30:00,118.23999786376953,90.16999816894531,42.31999969482422,10.109999656677246
2005-01-18 14:30:00,119.47000122070312,90.47000122070312,42.31999969482422,10.220000267028809
2005-01-19 14:30:00,118.22000122070312,90.7300033569336,42.2599983215332,10.005000114440918
2005-01-20 14:30:00,117.5,90.91000366210938,42.25,9.9350004196167
2005-01-21 14:30:00,116.77999877929688,91.01000213623047,42.7400016784668,9.864999771118164
2005-01-24 14:30:00,116.55000305175781,91.4000015258789,42.77000045776367,9.78499984741211
2005-01-25 14:30:00,116.87999725341797,90.54000091552734,42.2400016784668,9.800000190734863
2005-01-26 14:30:00,117.2300033569336,90.70999908447266,42.689998626708984,9.899999618530273
2005-01-27 14:30:00,117.43000030517578,90.54000091552734,42.619998931884766,9.890000343322754
2005-01-28 14:30:00,117.43000030517578,91.44999694824219,42.689998626708984,9.890000343322754
2005-01-31 14:30:00,118.16000366210938,91.70999908447266,42.220001220703125,9.960000038146973
2005-02-01 14:30:00,118.91000366210938,91.22000122070312,42.099998474121094,10.020000457763672
2005-02-02 14:30:00,119.2699966430664,91.43000030517578,42.15999984741211,10.024999618530273
2005-02-03 14:30:00,118.95999908447266,91.37999725341797,41.68000030517578,9.960000038146973
2005-02-04 14:30:00,120.2300033569336,92.6500015258789,41.470001220703125,10.130000114440918
2005-02-07 14:30:00,120.06999969482422,93.33999633789062,41.27000045776367,10.100000381469727
2005-02-08 14:30:00,120.20999908447266,93.87000274658203,41.2599983215332,10.149999618530273
2005-02-09 14:30:00,119.30999755859375,94.12000274658203,41.310001373291016,9.975000381469727
2005-02-10 14:30:00,119.73999786376953,92.8499984741211,41.75,9.994999885559082
2005-02-11 14:30:00,120.7699966430664,92.79000091552734,42.08000183105469,10.09000015258789
2005-02-14 14:30:00,120.68000030517578,93.08000183105469,42.54999923706055,10.109999656677246
2005-02-15 14:30:00,121.12999725341797,92.61000061035156,42.58000183105469,10.15999984741211
2005-02-16 14:30:00,121.20999908447266,92.26000213623047,42.52000045776367,10.125
2005-02-17 14:30:00,120.2300033569336,91.68000030517578,42.72999954223633,9.960000038146973
2005-02-18 14:30:00,120.38999938964844,90.86000061035156,42.75,9.9399995803833
2005-02-22 14:30:00,118.5999984741211,90.45999908447266,43.56999969482422,9.885000228881836
2005-02-23 14:30:00,119.44999694824219,90.76000213623047,43.41999816894531,9.854999542236328
2005-02-24 14:30:00,120.23999786376953,90.55999755859375,43.33000183105469,9.9399995803833
2005-02-25 14:30:00,121.43000030517578,91.0,43.5,10.005000114440918
2005-02-28 14:30:00,120.62999725341797,90.0199966430664,43.529998779296875,9.975000381469727
2005-03-01 14:30:00,121.2300033569336,89.70999908447266,43.220001220703125,10.095000267028809
2005-03-02 14:30:00,121.16999816894531,89.58999633789062,43.25,10.069999694824219
2005-03-03 14:30:00,121.22000122070312,89.54000091552734,42.970001220703125,9.994999885559082
2005-03-04 14:30:00,122.7300033569336,90.51000213623047,43.380001068115234,10.0600004196167
2005-03-07 14:30:00,122.79000091552734,90.87000274658203,43.470001220703125,10.135000228881836
2005-03-08 14:30:00,122.33000183105469,90.01000213623047,44.029998779296875,10.050000190734863
2005-03-09 14:30:00,120.97000122070312,88.54000091552734,44.02000045776367,10.029999732971191
2005-03-10 14:30:00,121.23999786376953,89.08000183105469,44.20000076293945,10.074999809265137
2005-03-11 14:30:00,120.38999938964844,88.43000030517578,44.43000030517578,9.944999694824219
2005-03-14 14:30:00,121.13999938964844,88.95999908447266,44.029998779296875,9.984999656677246
2005-03-15 14:30:00,120.13999938964844,88.4000015258789,44.060001373291016,9.885000228881836
2005-03-16 14:30:00,119.12000274658203,88.94000244140625,44.310001373291016,9.78499984741211
2005-03-17 14:30:00,119.36000061035156,89.2300033569336,43.81999969482422,9.779999732971191
2005-03-18 14:30:00,118.54000091552734,88.66999816894531,43.88999938964844,9.725000381469727
2005-03-21 14:30:00,118.0999984741211,88.41999816894531,43.09000015258789,9.725000381469727
2005-03-22 14:30:00,116.9000015258789,87.66999816894531,42.650001525878906,9.640000343322754
2005-03-23 14:30:00,117.0,88.08999633789062,42.41999816894531,9.680000305175781
2005-03-24 14:30:00,117.13999938964844,88.2699966430664,42.38999938964844,9.6850004196167
2005-03-28 14:30:00,117.30999755859375,87.7300033569336,42.540000915527344,9.694999694824219
2005-03-29 14:30:00,116.52999877929688,88.25,42.560001373291016,9.619999885559082
2005-03-30 14:30:00,118.18000030517578,88.69000244140625,42.61000061035156,9.765000343322754
2005-03-31 14:30:00,117.95999908447266,89.33000183105469,42.81999969482422,9.779999732971191
2005-04-01 14:30:00,117.43000030517578,89.30000305175781,42.619998931884766,9.694999694824219
2005-04-04 13:30:00,117.62999725341797,89.27999877929688,42.400001525878906,9.729999542236328
2005-04-05 13:30:00,118.19000244140625,89.05000305175781,42.45000076293945,9.75
2005-04-06 13:30:00,118.5999984741211,89.36000061035156,42.630001068115234,9.734999656677246
2005-04-07 13:30:00,119.23999786376953,88.63999938964844,42.56999969482422,9.864999771118164
2005-04-08 13:30:00,118.0,88.94999694824219,42.689998626708984,9.795000076293945
2005-04-11 13:30:00,118.08999633789062,89.43000030517578,42.779998779296875,9.739999771118164
2005-04-12 13:30:00,118.69999694824219,90.26000213623047,42.84000015258789,9.800000190734863
2005-04-13 13:30:00,117.30000305175781,90.04000091552734,42.900001525878906,9.65999984741211
2005-04-14 13:30:00,115.7699966430664,89.9000015258789,42.310001373291016,9.524999618530273
2005-04-15 13:30:00,114.1500015258789,91.08999633789062,42.400001525878906,9.234999656677246
2005-04-18 13:30:00,114.5,91.0199966430664,42.689998626708984,9.244999885559082
2005-04-19 13:30:00,115.41000366210938,91.9000015258789,43.279998779296875,9.359999656677246
2005-04-20 13:30:00,113.80000305175781,91.66999816894531,43.400001525878906,9.274999618530273
2005-04-21 13:30:00,116.01000213623047,90.70999908447266,43.189998626708984,9.524999618530273
2005-04-22 13:30:00,115.56999969482422,91.47000122070312,43.38999938964844,9.40999984741211
2005-04-25 13:30:00,116.33000183105469,91.73999786376953,43.439998626708984,9.475000381469727
2005-04-26 13:30:00,115.19999694824219,91.5999984741211,43.63999938964844,9.40999984741211
2005-04-27 13:30:00,115.6500015258789,91.91999816894531,43.20000076293945,9.444999694824219
2005-04-28 13:30:00,114.19999694824219,92.5999984741211,43.0,9.350000381469727
2005-04-29 13:30:00,115.75,92.44000244140625,43.349998474121094,9.4350004196167
2005-05-02 13:30:00,116.4000015258789,92.08999633789062,42.880001068115234,9.425000190734863
2005-05-03 13:30:00,116.5999984741211,92.33999633789062,42.7599983215332,9.489999771118164
2005-05-04 13:30:00,117.5,91.52999877929688,42.900001525878906,9.555000305175781
2005-05-05 13:30:00,117.45999908447266,91.73999786376953,42.90999984741211,9.539999961853027
2005-05-06 13:30:00,117.08999633789062,91.05999755859375,42.52000045776367,9.5649995803833
2005-05-09 13:30:00,117.81999969482422,91.1500015258789,42.54999923706055,9.604999542236328
2005-05-10 13:30:00,116.5999984741211,91.80000305175781,42.63999938964844,9.505000114440918
2005-05-11 13:30:00,117.23999786376953,92.08000183105469,42.689998626708984,9.550000190734863
2005-05-12 13:30:00,115.94999694824219,92.44000244140625,42.15999984741211,9.5600004196167
2005-05-13 13:30:00,115.72000122070312,92.80000305175781,41.95000076293945,9.680000305175781
2005-05-16 13:30:00,116.80000305175781,92.69000244140625,41.880001068115234,9.770000457763672
2005-05-17 13:30:00,117.58000183105469,92.94999694824219,41.86000061035156,9.805000305175781
2005-05-18 13:30:00,118.79000091552734,93.56999969482422,42.04999923706055,9.944999694824219
2005-05-19 13:30:00,119.29000091552734,93.33000183105469,41.97999954223633,10.0
2005-05-20 13:30:00,119.12000274658203,93.44000244140625,41.650001525878906,10.015000343322754
2005-05-23 13:30:00,119.77999877929688,94.16999816894531,41.619998931884766,10.050000190734863
2005-05-24 13:30:00,119.5,94.43000030517578,41.72999954223633,10.100000381469727
2005-05-25 13:30:00,119.41000366210938,93.7699966430664,41.869998931884766,10.055000305175781
2005-05-26 13:30:00,120.05000305175781,93.73999786376953,41.689998626708984,10.170000076293945
2005-05-27 13:30:00,120.25,93.83999633789062,41.880001068115234,10.154999732971191
2005-05-31 13:30:00,119.4800033569336,95.0,41.650001525878906,10.09000015258789
2005-06-01 13:30:00,120.5,95.80999755859375,41.529998779296875,10.1899995803833
2005-06-02 13:30:00,120.76000213623047,96.04000091552734,42.099998474121094,10.234999656677246
2005-06-03 13:30:00,120.1500015258789,95.25,42.16999816894531,10.125
2005-06-06 13:30:00,120.04000091552734,95.75,42.47999954223633,10.109999656677246
2005-06-07 13:30:00,120.12999725341797,96.51000213623047,42.380001068115234,10.069999694824219
2005-06-08 13:30:00,119.91000366210938,96.05000305175781,42.34000015258789,10.09000015258789
2005-06-09 13:30:00,120.4800033569336,95.97000122070312,42.27000045776367,10.140000343322754
2005-06-10 13:30:00,120.19999694824219,94.88999938964844,42.619998931884766,10.085000038146973
2005-06-13 13:30:00,120.58000183105469,94.31999969482422,42.779998779296875,10.125
2005-06-14 13:30:00,120.86000061035156,93.69999694824219,42.599998474121094,10.0649995803833
2005-06-15 13:30:00,121.08999633789062,93.87000274658203,42.7400016784668,10.125
2005-06-16 13:30:00,121.4000015258789,94.33999633789062,43.459999084472656,10.145000457763672
2005-06-17 13:30:00,121.36000061035156,94.33000183105469,43.630001068115234,10.149999618530273
2005-06-20 13:30:00,121.4000015258789,94.16999816894531,43.65999984741211,10.135000228881836
2005-06-21 13:30:00,121.47000122070312,94.86000061035156,43.810001373291016,10.180000305175781
2005-06-22 13:30:00,121.56999969482422,96.01000213623047,43.720001220703125,10.199999809265137
2005-06-23 13:30:00,119.86000061035156,95.91000366210938,44.02000045776367,10.119999885559082
2005-06-24 13:30:00,118.9800033569336,96.38999938964844,43.900001525878906,9.994999885559082
2005-06-27 13:30:00,119.1500015258789,96.6500015258789,43.90999984741211,9.914999961853027
2005-06-28 13:30:00,120.1500015258789,95.98999786376953,43.45000076293945,10.039999961853027
2005-06-29 13:30:00,119.83000183105469,95.83999633789062,43.630001068115234,10.055000305175781
2005-06-30 13:30:00,119.18000030517578,96.69999694824219,43.439998626708984,9.960000038146973
2005-07-01 13:30:00,119.52999877929688,95.19999694824219,42.70000076293945,9.984999656677246
2005-07-05 13:30:00,120.48999786376953,94.30000305175781,42.279998779296875,10.050000190734863
2005-07-06 13:30:00,119.4800033569336,94.81999969482422,42.25,10.024999618530273
2005-07-07 13:30:00,119.94999694824219,95.0199966430664,42.36000061035156,10.045000076293945
2005-07-08 13:30:00,121.31999969482422,94.62999725341797,42.2599983215332,10.225000381469727
2005-07-11 13:30:00,121.94000244140625,94.62999725341797,42.540000915527344,10.329999923706055
2005-07-12 13:30:00,122.26000213623047,94.0999984741211,42.63999938964844,10.385000228881836
2005-07-13 13:30:00,122.43000030517578,93.95999908447266,42.349998474121094,10.430000305175781
2005-07-14 13:30:00,122.91000366210938,93.72000122070312,41.900001525878906,10.520000457763672
2005-07-15 13:30:00,122.83999633789062,93.97000122070312,42.04999923706055,10.515000343322754
2005-07-18 13:30:00,122.3499984741211,93.2699966430664,42.0099983215332,10.454999923706055
2005-07-19 13:30:00,123.0199966430664,93.5999984741211,41.88999938964844,10.609999656677246
2005-07-20 13:30:00,123.44000244140625,94.11000061035156,42.20000076293945,10.574999809265137
2005-07-21 13:30:00,122.72000122070312,92.83000183105469,42.459999084472656,10.505000114440918
2005-07-22 13:30:00,123.54000091552734,93.55000305175781,42.45000076293945,10.479999542236328
2005-07-25 13:30:00,123.19000244140625,93.20999908447266,42.5099983215332,10.425000190734863
2005-07-26 13:30:00,123.33999633789062,93.36000061035156,42.25,10.505000114440918
2005-07-27 13:30:00,123.79000091552734,93.20999908447266,42.439998626708984,10.574999809265137
2005-07-28 13:30:00,124.56999969482422,94.04000091552734,42.75,10.579999923706055
2005-07-29 13:30:00,123.73999786376953,93.11000061035156,42.81999969482422,10.524999618530273
2005-08-01 13:30:00,123.6500015258789,92.41999816894531,43.130001068115234,10.529999732971191
2005-08-02 13:30:00,124.38999938964844,92.12000274658203,43.13999938964844,10.635000228881836
2005-08-03 13:30:00,124.72000122070312,92.56999969482422,43.529998779296875,10.704999923706055
2005-08-04 13:30:00,123.72000122070312,92.37999725341797,43.68000030517578,10.604999542236328
2005-08-05 13:30:00,122.87999725341797,91.66000366210938,43.599998474121094,10.579999923706055
2005-08-08 13:30:00,122.6500015258789,91.48999786376953,43.349998474121094,10.494999885559082
2005-08-09 13:30:00,123.38999938964844,91.83000183105469,43.34000015258789,10.574999809265137
2005-08-10 13:30:00,123.33000183105469,91.7300033569336,43.650001525878906,10.454999923706055
2005-08-11 13:30:00,123.81999969482422,92.37000274658203,44.45000076293945,10.53499984741211
2005-08-12 13:30:00,123.05999755859375,93.30999755859375,44.4900016784668,10.395000457763672
2005-08-15 13:30:00,123.81999969482422,93.06999969482422,44.130001068115234,10.449999809265137
2005-08-16 13:30:00,122.20999908447266,93.72000122070312,44.54999923706055,10.350000381469727
2005-08-17 13:30:00,122.19999694824219,93.0999984741211,43.90999984741211,10.4399995803833
2005-08-18 13:30:00,122.19000244140625,93.79000091552734,43.83000183105469,10.369999885559082
2005-08-19 13:30:00,122.47000122070312,93.77999877929688,43.599998474121094,10.380000114440918
2005-08-22 13:30:00,122.47000122070312,93.68000030517578,43.70000076293945,10.399999618530273
2005-08-23 13:30:00,122.23999786376953,94.11000061035156,43.7599983215332,10.395000457763672
2005-08-24 13:30:00,121.1500015258789,94.19999694824219,43.59000015258789,10.329999923706055
2005-08-25 13:30:00,121.58999633789062,94.5,43.72999954223633,10.335000038146973
2005-08-26 13:30:00,120.76000213623047,94.47000122070312,43.61000061035156,10.300000190734863
2005-08-29 13:30:00,121.69000244140625,94.58999633789062,43.56999969482422,10.369999885559082
2005-08-30 13:30:00,121.05000305175781,95.19000244140625,43.0099983215332,10.369999885559082
2005-08-31 13:30:00,122.58000183105469,95.98999786376953,43.400001525878906,10.425000190734863
2005-09-01 13:30:00,122.48999786376953,95.08000183105469,44.220001220703125,10.399999618530273
2005-09-02 13:30:00,122.2699966430664,95.16000366210938,44.25,10.369999885559082
2005-09-06 13:30:00,123.69999694824219,94.48999786376953,44.27000045776367,10.489999771118164
2005-09-07 13:30:00,123.91000366210938,93.5999984741211,44.33000183105469,10.489999771118164
2005-09-08 13:30:00,123.5,93.69999694824219,44.599998474121094,10.515000343322754
2005-09-09 13:30:00,124.5999984741211,94.0,44.84000015258789,10.524999618530273
2005-09-12 13:30:00,124.3499984741211,93.3499984741211,44.88999938964844,10.550000190734863
2005-09-13 13:30:00,123.66000366210938,93.83999633789062,44.560001373291016,10.5600004196167
2005-09-14 13:30:00,123.20999908447266,93.4800033569336,44.959999084472656,10.449999809265137
2005-09-15 13:30:00,123.1500015258789,92.70999908447266,45.41999816894531,10.425000190734863
2005-09-16 13:30:00,123.5,92.0999984741211,45.81999969482422,10.489999771118164
2005-09-19 13:30:00,123.08999633789062,92.30000305175781,46.25,10.404999732971191
2005-09-20 13:30:00,122.05000305175781,92.54000091552734,46.22999954223633,10.364999771118164
2005-09-21 13:30:00,120.91000366210938,93.4000015258789,47.060001373291016,10.239999771118164
2005-09-22 13:30:00,121.33999633789062,93.30999755859375,46.36000061035156,10.279999732971191
2005-09-23 13:30:00,121.44000244140625,92.61000061035156,46.279998779296875,10.28499984741211
2005-09-26 13:30:00,121.58000183105469,92.19000244140625,46.56999969482422,10.270000457763672
2005-09-27 13:30:00,121.55000305175781,92.31999969482422,46.25,10.234999656677246
2005-09-28 13:30:00,121.66999816894531,92.94000244140625,46.79999923706055,10.300000190734863
2005-09-29 13:30:00,122.66000366210938,92.5199966430664,47.099998474121094,10.380000114440918
2005-09-30 13:30:00,123.04000091552734,92.19999694824219,46.70000076293945,10.449999809265137
2005-10-03 13:30:00,122.5999984741211,91.12000274658203,46.41999816894531,10.4350004196167
2005-10-04 13:30:00,121.22000122070312,91.41999816894531,46.45000076293945,10.34000015258789
2005-10-05 13:30:00,119.62999725341797,91.81999969482422,46.36000061035156,10.194999694824219
2005-10-06 13:30:00,119.19999694824219,91.47000122070312,47.209999084472656,10.079999923706055
2005-10-07 13:30:00,119.61000061035156,91.83999633789062,47.36000061035156,10.104999542236328
2005-10-10 13:30:00,118.5999984741211,91.77999877929688,47.369998931884766,10.03499984741211
2005-10-11 13:30:00,118.43000030517578,91.58999633789062,47.38999938964844,9.960000038146973
2005-10-12 13:30:00,117.5,90.69999694824219,46.849998474121094,9.895000457763672
2005-10-13 13:30:00,117.43000030517578,90.37000274658203,47.02000045776367,9.96500015258789
2005-10-14 13:30:00,118.66999816894531,90.2300033569336,46.79999923706055,10.005000114440918
2005-10-17 13:30:00,119.11000061035156,90.20999908447266,47.2599983215332,9.994999885559082
2005-10-18 13:30:00,117.81999969482422,90.30999755859375,47.0,9.975000381469727
2005-10-19 13:30:00,119.77999877929688,90.3499984741211,46.34000015258789,10.100000381469727
2005-10-20 13:30:00,117.66999816894531,90.58999633789062,45.97999954223633,10.024999618530273
2005-10-21 13:30:00,118.12999725341797,91.43000030517578,46.52000045776367,10.085000038146973
2005-10-24 13:30:00,119.95999908447266,90.72000122070312,46.38999938964844,10.21500015258789
2005-10-25 13:30:00,119.72000122070312,89.94000244140625,47.060001373291016,10.145000457763672
2005-10-26 13:30:00,119.37000274658203,89.27999877929688,46.93000030517578,10.119999885559082
2005-10-27 13:30:00,118.0999984741211,89.5999984741211,47.18000030517578,10.010000228881836
2005-10-28 13:30:00,119.80000305175781,89.61000061035156,47.220001220703125,10.104999542236328
2005-10-31 14:30:00,120.12999725341797,89.77999877929688,46.400001525878906,10.210000038146973
2005-11-01 14:30:00,120.48999786376953,89.27999877929688,45.72999954223633,10.1899995803833
2005-11-02 14:30:00,121.75,88.86000061035156,46.130001068115234,10.305000305175781
2005-11-03 14:30:00,122.2699966430664,88.26000213623047,45.959999084472656,10.399999618530273
2005-11-04 14:30:00,122.11000061035156,88.12000274658203,45.5099983215332,10.444999694824219
2005-11-07 14:30:00,122.2300033569336,88.41999816894531,45.77000045776367,10.46500015258789
2005-11-08 14:30:00,122.2300033569336,89.27999877929688,45.90999984741211,10.470000267028809
2005-11-09 14:30:00,122.38999938964844,88.36000061035156,46.560001373291016,10.460000038146973
2005-11-10 14:30:00,123.33999633789062,89.44000244140625,46.47999954223633,10.550000190734863
2005-11-11 14:30:00,123.76000213623047,89.48999786376953,46.79999923706055,10.574999809265137
2005-11-14 14:30:00,123.69000244140625,88.81999969482422,46.619998931884766,10.585000038146973
2005-11-15 14:30:00,123.23999786376953,89.4000015258789,46.65999984741211,10.550000190734863
2005-11-16 14:30:00,123.48999786376953,90.33999633789062,47.779998779296875,10.59000015258789
2005-11-17 14:30:00,124.63999938964844,90.55999755859375,48.47999954223633,10.71500015258789
2005-11-18 14:30:00,125.12999725341797,90.13999938964844,48.459999084472656,10.774999618530273
2005-11-21 14:30:00,125.76000213623047,90.41000366210938,48.9900016784668,10.770000457763672
2005-11-22 14:30:00,126.30000305175781,90.52999877929688,49.31999969482422,10.84000015258789
2005-11-23 14:30:00,127.02999877929688,90.18000030517578,49.150001525878906,10.899999618530273
2005-11-25 14:30:00,127.12999725341797,90.51000213623047,49.41999816894531,10.930000305175781
2005-11-28 14:30:00,126.2300033569336,90.95999908447266,49.7400016784668,10.890000343322754
2005-11-29 14:30:00,126.08999633789062,90.0999984741211,49.79999923706055,10.890000343322754
2005-11-30 14:30:00,125.41000366210938,90.0,49.099998474121094,10.854999542236328
2005-12-01 14:30:00,126.69000244140625,89.47000122070312,50.16999816894531,11.020000457763672
2005-12-02 14:30:00,126.8499984741211,89.5,50.31999969482422,11.010000228881836
2005-12-05 14:30:00,126.58000183105469,89.0999984741211,50.779998779296875,10.954999923706055
2005-12-06 14:30:00,126.81999969482422,90.01000213623047,50.88999938964844,10.970000267028809
2005-12-07 14:30:00,126.08000183105469,89.66999816894531,51.31999969482422,10.949999809265137
2005-12-08 14:30:00,126.0,90.25,51.900001525878906,10.869999885559082
2005-12-09 14:30:00,126.33000183105469,89.54000091552734,52.400001525878906,10.90999984741211
2005-12-12 14:30:00,126.44999694824219,89.37000274658203,52.560001373291016,10.9399995803833
2005-12-13 14:30:00,127.30999755859375,89.69999694824219,51.650001525878906,10.904999732971191
2005-12-14 14:30:00,127.80999755859375,90.62000274658203,50.349998474121094,10.920000076293945
2005-12-15 14:30:00,127.44000244140625,90.4000015258789,50.2400016784668,10.875
2005-12-16 14:30:00,126.36000061035156,90.69999694824219,50.09000015258789,10.78499984741211
2005-12-19 14:30:00,125.70999908447266,90.79000091552734,50.220001220703125,10.654999732971191
2005-12-20 14:30:00,125.83000183105469,90.68000030517578,49.040000915527344,10.614999771118164
2005-12-21 14:30:00,126.02999877929688,90.5199966430664,49.369998931884766,10.625
2005-12-22 14:30:00,126.69000244140625,91.23999786376953,50.13999938964844,10.675000190734863
2005-12-23 14:30:00,126.76000213623047,91.80000305175781,50.119998931884766,10.694999694824219
2005-12-27 14:30:00,125.47000122070312,92.55000305175781,50.63999938964844,10.604999542236328
2005-12-28 14:30:00,125.75,91.91000366210938,51.470001220703125,10.579999923706055
2005-12-29 14:30:00,125.19000244140625,92.11000061035156,51.470001220703125,10.520000457763672
2005-12-30 14:30:00,124.51000213623047,91.9000015258789,51.58000183105469,10.449999809265137
2006-01-03 14:30:00,126.69999694824219,91.77999877929688,53.119998931884766,10.654999732971191
2006-01-04 14:30:00,127.30000305175781,92.0,53.29999923706055,10.779999732971191
2006-01-05 14:30:00,127.37999725341797,91.88999938964844,52.34000015258789,10.829999923706055
2006-01-06 14:30:00,128.44000244140625,91.72000122070312,53.720001220703125,11.0
2006-01-09 14:30:00,128.77000427246094,91.77999877929688,54.599998474121094,11.03499984741211
2006-01-10 14:30:00,128.89999389648438,91.04000091552734,54.060001373291016,11.024999618530273
2006-01-11 14:30:00,129.30999755859375,90.88999938964844,54.529998779296875,11.130000114440918
2006-01-12 14:30:00,128.8000030517578,91.5,54.43000030517578,11.069999694824219
2006-01-13 14:30:00,128.67999267578125,92.02999877929688,55.439998626708984,11.0649995803833
2006-01-17 14:30:00,128.3300018310547,92.44000244140625,55.2599983215332,10.954999923706055
2006-01-18 14:30:00,127.81999969482422,92.41000366210938,54.06999969482422,10.824999809265137
2006-01-19 14:30:00,128.30999755859375,92.13999938964844,55.59000015258789,10.920000076293945
2006-01-20 14:30:00,125.97000122070312,92.37999725341797,55.20000076293945,10.635000228881836
2006-01-23 14:30:00,126.41999816894531,92.3499984741211,55.77000045776367,10.595000267028809
2006-01-24 14:30:00,126.55000305175781,91.9000015258789,55.72999954223633,10.630000114440918
2006-01-25 14:30:00,126.66000366210938,90.9000015258789,56.13999938964844,10.664999961853027
2006-01-26 14:30:00,127.36000061035156,90.51000213623047,55.880001068115234,10.734999656677246
2006-01-27 14:30:00,128.5399932861328,90.51000213623047,55.630001068115234,10.854999542236328
2006-01-30 14:30:00,128.44000244140625,90.41999816894531,56.68000030517578,10.890000343322754
2006-01-31 14:30:00,127.5,90.66999816894531,56.70000076293945,10.800000190734863
2006-02-01 14:30:00,128.38999938964844,90.04000091552734,56.70000076293945,10.864999771118164
2006-02-02 14:30:00,126.9000015258789,90.20999908447266,56.97999954223633,10.71500015258789
2006-02-03 14:30:00,126.2699966430664,90.8499984741211,56.5,10.640000343322754
2006-02-06 14:30:00,126.5999984741211,91.02999877929688,56.720001220703125,10.609999656677246
2006-02-07 14:30:00,125.4800033569336,90.5999984741211,54.599998474121094,10.579999923706055
2006-02-08 14:30:00,126.62000274658203,90.38999938964844,54.83000183105469,10.78499984741211
2006-02-09 14:30:00,126.41000366210938,90.80000305175781,56.18000030517578,10.734999656677246
2006-02-10 14:30:00,126.63999938964844,90.30000305175781,54.790000915527344,10.819999694824219
2006-02-13 14:30:00,126.41000366210938,90.30999755859375,53.720001220703125,10.720000267028809
2006-02-14 14:30:00,127.75,89.98999786376953,54.4900016784668,10.864999771118164
2006-02-15 14:30:00,128.1999969482422,90.20999908447266,53.7599983215332,10.925000190734863
2006-02-16 14:30:00,129.16000366210938,90.2300033569336,54.52000045776367,11.024999618530273
2006-02-17 14:30:00,128.80999755859375,90.94999694824219,54.959999084472656,10.96500015258789
